"id"    "prob"
598    0.7507228964205027
12048    0.14791582920447408
40908    0.9223973844732678
33283    0.9126385024542748
40600    0.002617465025292569
19805    0.035180309061924944
20784    0.9843427004751907
19048    0.11911658830542832
37061    0.995062206424646
3983    0.027424039522151035
10403    0.007916516750183972
28874    0.30657231478435276
11099    0.8959238769726134
12940    0.7951054199565087
41437    0.07411093758859993
3554    0.8073087856282793
22356    0.662276302477777
23521    0.08592710833832448
19043    0.7632104176035389
30978    0.9690184018165912
39297    0.9141671085513958
39470    0.8841514330182808
22235    0.3762970771609026
35270    0.8601866719502691
6693    0.7698025005769997
5657    0.06785144662548381
32121    0.8004648835638182
20400    0.18134867303093874
17806    0.3565619888615708
22512    0.8615940938474086
28606    0.5364492522783693
48490    0.04374867004090307
1403    0.8516633704828398
17124    0.20965013188282638
27901    0.6906535872949253
20999    0.9204597994515699
35827    0.11181573581336866
26701    0.2613738569371532
48095    0.3938746631605607
12253    0.7339346763283706
11177    0.16010328510123772
7686    0.21709662197865695
36491    0.004450783157376942
27051    0.23528485573806956
3700    0.9634841635099517
32648    0.9040386909962829
16627    0.9631158738623572
14605    0.008522222414819224
11235    0.8811923804333556
6006    0.08358471704001641
44976    0.3849377649949448
23594    0.14702726654934875
24771    0.016084155641629534
34332    0.8845713123080077
19847    0.8818716952608258
37046    0.03194839729542867
3358    0.27480147726441084
47112    0.01173782928170419
4522    0.03254512879201064
37803    0.6820995325908511
41939    0.947460595391702
3882    0.9414331741009225
25287    0.09268337362228236
46006    0.8546648839526862
36394    0.6486495517510434
19123    0.8208480219864106
37707    0.06042069292808183
18962    0.2298710965368049
34016    0.8103217964523944
33850    0.04683422788481193
12106    0.227664334813301
30158    0.12890422799497708
11406    0.9863317708640839
36719    0.9725924975047229
6521    0.9853274779056178
37565    0.5376129261677014
9404    0.9104906035434696
31922    0.26655643345644947
26954    0.18452576616516936
42225    0.9106090475755667
26929    0.5747215770490137
22202    0.8463632122487456
480    0.9489101645485573
15022    0.8843799814550347
13299    0.5586120079292713
44668    0.163116336691039
13588    0.8718039775811901
36871    0.8193925785552862
43907    0.9280140004278279
4789    0.02018054943110286
11538    0.32570335526855654
41758    0.13287149120723024
33352    0.9778395139738748
32596    0.20776540867756577
27669    0.054990568432959255
46771    0.4267432588479817
17018    0.9593521882390399
31622    0.7562271998129149
16225    0.01904456840621968
18878    0.24184650795480503
19476    0.949471011280059
25314    0.9830797586310842
41037    0.31509005992343225
34298    0.19456890955986142
7893    0.47903623220633107
30635    0.5040487713889218
12052    0.43280138101309035
24816    0.9178593903419616
46217    0.9536774779016083
27550    0.5427110481299261
45642    0.892818765462691
15635    0.037708567182240756
29120    0.7501551465483978
42335    0.9898371308216446
47655    0.4929911890371925
30227    0.0004908380879402138
48625    0.9689056070961746
40005    0.6132143638691695
26223    0.4656579010587427
38348    0.04187806893963066
9217    0.982103598314986
18785    0.968233911768496
40335    0.9483184306977737
14266    0.03356171704484854
43974    0.8033903969994524
46282    0.9644105254403512
44011    0.17908556907956047
38808    0.8321762126346409
20559    0.4027324016624087
2150    0.08303804768863099
44500    0.19687027982547087
2237    0.010614610397882557
40275    0.007679243651363892
3545    0.8315214222159591
19680    0.9865081595147291
20363    0.4595912107882801
39706    0.06202705832838183
44823    0.6411514940329142
37537    0.5725098918802968
49783    0.926400810525929
15042    0.8892433255169193
38773    0.9694497711274994
12725    0.011195900705928097
34341    0.44899858076759297
14057    0.9834039957167371
48392    0.195388721033251
46800    0.8043468586580663
4596    0.590310196185334
49773    0.44041785846599557
41011    0.12077583988785406
20447    0.03463775572385348
31965    0.6283857572369014
45221    0.47173439273235596
28223    0.4055748066249
28355    0.6491663138568642
14832    0.24861474128782046
6426    0.8125707973319228
34101    0.9921936462378377
26530    0.0007660955797809063
9133    0.6644545089463271
9636    0.34807894587170074
41268    0.15596201594249473
31698    0.9838251831338399
39268    0.694577341123009
41832    0.7088858077390496
3819    0.538036346969009
22394    0.4357729460715069
2494    0.28566366099315854
24031    0.37617713550750126
20486    0.11204577841197098
13898    0.07436021951205037
41262    0.7668066905404074
17299    0.020297422494686714
14981    0.7741420123330955
22495    0.06515456563864871
28537    0.12758982410459693
31597    0.1717789480547249
32912    0.967480002913631
38500    0.5041386457549049
38272    0.03867065831466314
19433    0.5208455636204318
28949    0.027265994155808077
7406    0.29972968683023987
13028    0.8127995029125077
22884    0.4720724061792517
39004    0.09452420221795702
37481    0.2563924368057032
5334    0.04626436236610918
14138    0.2162789656206775
1819    0.4402686356089566
2406    0.6832369795103831
49339    0.978831797056311
7599    0.03409830286634732
20698    0.8571297706052073
41313    0.939773872020024
32842    0.9768409473991472
49898    0.07365196594421124
20733    0.7069458434654867
44875    0.8064254479056625
39320    0.502495216078295
25705    0.9023366109475953
48455    0.009137470409848051
28689    0.6586828467494135
4768    0.9710417335626789
9785    0.9230392238023208
45741    0.24361768680915022
26055    0.017226971720705118
28622    0.24834996125106215
10107    0.009065301617494198
47579    0.013882652732222769
16602    0.5978586736577066
29854    0.6716624306068237
47227    0.01216569591811085
4970    0.007497923615022973
16408    0.014044915793085562
11828    0.660090130162789
40298    0.29498400993161594
12211    0.7428483454233284
2970    0.8926562544058951
4898    0.0011896937045511337
499    0.6774052603227417
39638    0.09757543967237656
24628    0.051989362675842525
32824    0.7000932964059338
7173    0.4036465920875775
42290    0.007491896500995141
38940    0.9261783551321603
5596    0.8053873083983006
3512    0.28789432679130733
20652    0.4643128975137813
13795    0.568606434134862
11964    0.7717411198886555
19775    0.6781939022221198
18097    0.9638867111019125
4300    0.9559929064987274
48523    0.2155655705669975
11707    0.3597441202258783
47107    0.008757869909904969
44711    0.5972289680847198
26777    0.13302081092920492
33340    0.9811027352250297
29621    0.6508752988693646
39172    0.941738858563148
15991    0.0029178027224043383
41508    0.03631669637253462
35923    0.7518139344722913
26689    0.19397398568811458
17981    0.8509908785299243
15895    0.9559938027841464
25900    0.2260424054645749
19589    0.4383598777677401
38550    0.029897035093264916
17833    0.12423128364208512
1097    0.25512650368557677
18427    0.3150518839098499
17257    0.8611088201048648
17830    0.09988000664444406
11664    0.505725574494871
17309    0.14326962157348397
45909    0.6028595872901076
591    0.44687408241891174
37715    0.9611533804091169
43677    0.8552624804865923
9766    0.9751848527939091
35313    0.03872643556004882
11119    0.874480033989201
14301    0.9669179385912253
10880    0.7431317040763471
27672    0.49714418586292713
40666    0.7225831294710147
17460    0.03990456468708661
8662    0.6599257759932612
31151    0.06625391213868702
24246    0.4153533596546959
25933    0.27951608659452626
39743    0.05118735914548911
45888    0.06245634031876378
35773    0.989464907698244
31750    0.6286850328973682
8478    0.06447049727356427
41484    0.9719140223734732
5834    0.5292058541603867
18198    0.590373168167807
48808    0.02587568675313562
45616    0.030475480903118246
1994    0.9012692034772762
5427    0.9144122759956511
1778    0.25715256498937217
43859    0.030128984049805387
2637    0.5986925895602866
26296    0.7669198062871079
28747    0.6734941500295069
9839    0.07782013657592252
39427    0.061231072382889364
13807    0.9417593883865255
13224    0.20746642467590756
24411    0.7767200242763954
36772    0.8797929367143479
26509    0.5914094243109911
49883    0.9820506508073248
34379    0.8265864944743575
1310    0.9531992638406094
46083    0.09000998303695704
13078    0.9014878945953053
27948    0.8383444079744897
34713    0.0508819765215474
47866    0.3750146470686942
39912    0.7605412946676141
34276    0.9043921055230799
12109    0.660984512583725
45905    0.1367964076515026
24394    0.9155520420783133
46352    0.0031591945304503375
41499    0.6750621727601586
4454    0.14527264995610267
49285    0.2127914536800467
22228    0.7894981519574013
40189    0.05172626233148957
23760    0.7695587770273666
8674    0.009953312516832683
26843    0.1503895295935357
15926    0.4969112443921607
30004    0.1449874482979406
49603    0.29549627568624004
30977    0.8241772285537003
26854    0.6375986717145974
10616    0.15380781885332875
9837    0.9891621759199869
14996    0.8446592608128896
2643    0.6687815299574752
38423    0.8716463364800302
44247    0.6483842175307675
36586    0.15835326277332962
11601    0.9363284853111038
7252    0.6860001077485575
44554    0.9693962851532769
29665    0.005836649593950132
48201    0.01688265567181167
9284    0.001522804264242822
22587    0.7192530253739985
43348    0.3134259632104781
23162    0.44336527548462024
47669    0.957875075602183
7657    0.014394628437001452
41833    0.8234972017755118
25454    0.022160405652039094
34375    0.35199162462909916
27729    0.9673888677105191
19999    0.009876415827190064
3552    0.1513337075664057
8876    0.9531747618318537
18766    0.6737673308797424
9039    0.6766626306540973
41407    0.9704760735046257
17804    0.05012209444337324
48725    0.03689960385473532
40896    0.12533607895217425
6328    0.16793288779366025
45427    0.9096921302049156
11629    0.03486622550317601
6350    0.005200191733971461
24687    0.8168598133009873
3490    0.8050608981575395
7882    0.17297019792407367
4265    0.8335160493901037
33709    0.8639061230461582
36645    0.6800877548888965
15207    0.07839515449335205
2372    0.041738138824265233
44686    0.009602039613489394
25570    0.5474661667076894
39777    0.8361642948024542
10896    0.4482057874215907
17345    0.7193607661988879
1766    0.9637692030077132
770    0.002731130875144604
4311    0.9620326902501811
41975    0.9361804396221168
33564    0.4652960506820913
5424    0.04788838844283534
22149    0.7510387602600619
5328    0.8659573219448717
4127    0.07454219577895589
6736    0.8568012189644568
5241    0.108251339783755
2293    0.9418060368178103
36768    0.7084194931189651
35849    0.011110099976267699
4280    0.026974343981104435
31465    0.5066946646492863
20374    0.91597208669658
19782    0.7108175428130622
19789    0.032285224497493596
18828    0.2191665841748874
19287    0.052039922878306624
24361    0.0026249933983945707
13794    0.1664820042478769
32443    0.9816923683608582
1332    0.42741823509705934
19537    0.02838299173887755
33278    0.3468646019798924
7317    0.07693343697890616
42861    0.8021741095721133
8241    0.1421365336392842
33473    0.06294928995381872
23343    0.8670561462592562
15125    0.016703428346988135
48886    0.47099976410267497
24939    0.9001630973323386
38421    0.417819693730656
40146    0.9193376006087856
8142    0.7410213293512782
39263    0.06415554217978216
43557    0.26145063693189036
8543    0.19471929203491264
5687    0.3500878769891051
40678    0.006304091553507687
13365    0.014835204286842556
21975    0.3320416350587981
1769    0.8135399840371027
40810    0.9169902196562566
27603    0.028325614852352247
42306    0.9165348076127342
37929    0.2837129844927438
1883    0.4851158935875635
7470    0.9876824936178107
33215    0.014079228656046846
16030    0.6054880449479741
30987    0.001480940973734136
21189    0.928202881366514
4722    0.8243692096655697
6245    0.5627022767442911
25536    0.914302147755212
9919    0.881637401199773
26468    0.9504547345657556
31112    0.9256801423867349
42912    0.22915886804458768
22181    0.0010883436417752413
28784    0.21574346715954026
43423    0.993057308992222
45577    0.1422779839816751
23204    0.48329317183271986
8005    0.007170147759226505
21795    0.05394594835368834
24536    0.5688741510260313
5036    0.05973616377109619
37015    0.143925631352484
35562    0.12654165046657623
10502    0.8730409859071069
25505    0.15151977821694912
44557    0.8867248381851203
17132    0.011381425711684878
49532    0.605893938614118
48897    0.9625224967817295
16316    0.9901103738467144
5182    0.32196998834373297
2622    0.4980621459721862
13976    0.1251001999556237
7166    0.6153855220161332
30716    0.7043562533287447
31338    0.6521280169798814
18432    0.5426623231529384
49948    0.24590005670342507
30699    0.9550426555771343
2704    0.4789710457881419
1993    0.7824722869644126
26150    0.15191700155798313
17885    0.4857184790966258
41202    0.5484132829729947
14977    0.9807048766207277
28546    0.15073010416309227
302    0.622022784985789
44163    0.21906997188145574
45238    0.03204256348900135
31891    0.7466607207516966
17421    0.13570436889846785
19662    0.02646614810370582
28556    0.026507275712120543
35122    0.38972986833738177
34280    0.9228863393722873
39479    0.47436525870402
9621    0.19236668771548185
12810    0.6368663583047042
695    0.00931419826152221
32283    0.9136470228076519
15818    0.08531149119251367
48444    0.5767783525240902
31241    0.9146066048916524
10015    0.7072296315775892
34822    0.6453162216189228
20522    0.9556033553063982
37638    0.5333454011357477
18049    0.8799788740639827
13380    0.8592635701568994
35265    0.27326008562410525
35858    0.03795796846510846
28069    0.04670792107066967
49926    0.0236926653160909
43963    0.0840501616606011
12242    0.2603238475914147
6716    0.252755137383921
19308    0.49621937228268376
30847    0.006207128422667661
1192    0.8317843302310516
2441    0.0030658705346071403
44489    0.8954916268610126
4699    0.09749371461345004
49666    0.9133721091719291
36102    0.017353834639348524
3543    0.09001585541478958
11694    0.9633829389746961
39468    0.5308603913536999
45912    0.11085243155815082
17912    0.6840114223965374
46982    0.026607644976651804
17622    0.020049489873812214
20293    0.8445098401947355
41256    0.13819201653254148
49306    0.9670795967066119
33644    0.8296656852740796
6533    0.8239182910113492
44638    0.8382982770228504
7812    0.6689718797862633
5705    0.96546932835614
99    0.28013490131952784
26827    0.9265216872445606
14692    0.9497578684933882
18555    0.29188933168231707
7856    0.662674084080534
45378    0.024714553930471377
22375    0.6303552134606895
47776    0.8845201284278275
24586    0.23588689500236315
27093    0.882810003927346
9132    0.046605986227422444
38662    0.872382107486961
44616    0.012431731360343602
25030    0.06556287216792102
43269    0.5892158513926089
44513    0.9541779569995066
40115    0.8524274544907176
6062    0.16968036638566797
26935    0.8353191489662416
29742    0.131245610483814
5435    0.008376159666712336
23244    0.48236625246018566
14821    0.48755800575464264
21369    0.0019786651701414566
26199    0.10372436822475556
49405    0.8696934944192154
30420    0.9567902108139682
23802    0.015816953377600924
27096    0.6272090113126141
48024    0.31279161299833746
4344    0.04062103365141951
34406    0.7057280465269897
1743    0.09577810813881539
25792    0.8400786733801022
12742    0.9343661478682377
12594    0.49872886265938166
39918    0.937830035315932
2031    0.5325747765480434
9603    0.1166528301189708
27000    0.0008435682839926635
2891    0.023915763781323335
40797    0.7922234573996758
40754    0.003628143391837239
33041    0.9540021590667574
25694    0.8924894607467214
23451    0.3620339323975647
35173    0.01904708067791347
16327    0.3962475902251413
9830    0.9841615643143955
16399    0.9066048456422839
485    0.9574811291823947
17289    0.9360413894376776
19619    0.010059550339685386
32733    0.46074831326859295
1279    0.8856344422216896
37084    0.4829589073374029
26451    0.23338443010444296
30791    0.8464550590436285
40437    0.43351350353535256
20450    0.0011401378491425747
28515    0.659468597259515
