"id"    "prob"
598    0.9970517326755127
12048    0.00015615051140834102
40908    0.9999791315948887
33283    0.9999999930921373
40600    3.919012380282516e-15
19805    4.944534089671221e-08
20784    0.9999999695025472
19048    3.5904663980265545e-06
37061    0.9999999972763234
3983    5.031036690589648e-09
10403    1.4070973845735058e-10
28874    0.00010302875733365474
11099    0.9999994778483119
12940    0.9938536933947126
41437    3.603301622563531e-09
3554    0.9996262947717499
22356    0.998915471410299
23521    0.009762960943811346
19043    0.9934713935438375
30978    0.9999999982593171
39297    0.9999984199333971
39470    0.999995968457442
22235    0.002046736514685991
35270    0.999615103494133
6693    0.9978242984909722
5657    2.3992120014024987e-05
32121    0.99998820523456
20400    1.1637658171401414e-05
17806    0.0002510746209850845
22512    0.9999671496712771
28606    0.5937056323784466
48490    6.618281828643691e-05
1403    0.9999999845681935
17124    0.004589278867431817
27901    0.801529359722297
20999    0.9999999815032606
35827    1.0234403585410524e-05
26701    0.0007226309811912887
48095    0.004199248746492063
12253    0.9806968685644942
11177    0.0002899867593072188
7686    0.0002863628546417019
36491    2.486188066791337e-13
27051    0.7290269395806321
3700    0.9999940506953272
32648    0.9999646295302803
16627    0.999999937554433
14605    8.000396834001394e-12
11235    0.9999862752237815
6006    0.0001660446608401888
44976    0.011791309274786698
23594    0.0014352395516800795
24771    5.427534170051125e-09
34332    0.9999946008720816
19847    0.9997020094020714
37046    1.396961167037904e-07
3358    0.0005419945466967855
47112    2.1280122538154035e-10
4522    1.302978005017175e-07
37803    0.7031108926869882
41939    0.9999974227332483
3882    0.9999977040974503
25287    6.425431749007158e-06
46006    0.9993324930727882
36394    0.9998255429933022
19123    0.9998949956270947
37707    6.247857622541707e-05
18962    0.00498580101232155
34016    0.9996274279276516
33850    1.3020381638142123e-07
12106    0.03517638683175129
30158    0.8320906461177701
11406    0.9999999999970777
36719    0.9999999447525577
6521    0.9999999983254857
37565    0.0012550538975257355
9404    0.9999998867833829
31922    0.09282573595750618
26954    1.2191965259215886e-05
42225    0.9998051351129185
26929    0.99893105103296
22202    0.9900949197030987
480    0.9999943123405362
15022    0.9999331749636009
13299    0.9589099521565341
44668    1.3916343120461174e-06
13588    0.9997149524245375
36871    0.9872325461432929
43907    0.9999972706431339
4789    4.5917669773147456e-12
11538    0.0011201079694635077
41758    0.0005668499953925198
33352    0.999999999994682
32596    0.001314831398335969
27669    1.1401798660677837e-06
46771    0.8932318716551872
17018    0.9998321663244082
31622    0.9998447567913599
16225    3.4556737272681394e-09
18878    0.005312445121488326
19476    0.9999998395431777
25314    0.9999988067991745
41037    0.059435136916650096
34298    0.000604427508664166
7893    0.7946982743405746
30635    0.9993859653210139
12052    0.10094362721056108
24816    0.9998553720871703
46217    0.9999992918568418
27550    0.40889221202869996
45642    0.9995421986100872
15635    8.505673978010244e-09
29120    0.7092218790527888
42335    0.9999999988173045
47655    0.4244700194760196
30227    3.3287764778036564e-17
48625    0.9999998049548345
40005    0.9664381705916402
26223    0.6167031420250568
38348    1.151923804002328e-05
9217    0.9999999999564972
18785    0.9999999053189971
40335    0.9999909669816428
14266    8.223146224270572e-09
43974    0.9126960285845462
46282    0.9999998739774346
44011    0.00079126566793632
38808    0.9981227888436064
20559    0.023949581455923824
2150    6.6362326324292035e-09
44500    0.0014345296959585902
2237    3.1113717618530526e-08
40275    1.071275920109317e-08
3545    0.944049459085914
19680    0.9999999999993943
20363    0.7442692479633812
39706    1.1446486685978292e-06
44823    0.02595651069690965
37537    0.09297896355423324
49783    0.9974346669989615
15042    0.9998621668817892
38773    0.9999999821787636
12725    8.638475608466821e-09
34341    0.003267871984564706
14057    0.9999999989264525
48392    7.426672791212402e-05
46800    0.9999610770329601
4596    0.012445716580771428
49773    0.8324651993570887
41011    0.0003013768047949602
20447    5.4062244083613093e-08
31965    0.6089726779322353
45221    0.2574847340522462
28223    0.022846382223872672
28355    0.9512297162931689
14832    0.019785805529453155
6426    0.9961425288948533
34101    0.9999999999999925
26530    3.560532832488769e-17
9133    0.9696735663435165
9636    0.9887153848510506
41268    0.0010663426802580947
31698    0.9999999997673583
39268    0.9683405554103055
41832    0.2542848890367004
3819    0.7364503841074548
22394    0.4346784944279822
2494    4.566570981055094e-05
24031    0.5993536688644123
20486    0.14640702881215584
13898    0.0006590235590874478
41262    0.998813586429413
17299    4.5071293338826275e-10
14981    0.9966170629919183
22495    3.184450780489745e-08
28537    0.0014185366468642455
31597    1.0170217955361774e-05
32912    0.9999999911896201
38500    0.04031413709028235
38272    2.9375128704152373e-07
19433    0.07147441624559399
28949    5.225989015878235e-11
7406    0.03914453318828492
13028    0.9997776812389917
22884    0.7464451106541288
39004    8.974136847639351e-06
37481    0.00395258474540898
5334    7.189776920803193e-09
14138    0.0025068354751767935
1819    0.33742600896682884
2406    0.43308097388657735
49339    0.9999999996410123
7599    1.1531558246676859e-06
20698    0.9570989521503581
41313    0.9999988266167431
32842    0.999999999962101
49898    2.799002035720281e-08
20733    0.9418314745527849
44875    0.9983335345590281
39320    0.2530749100470342
25705    0.9999903298897549
48455    2.264194777023279e-12
28689    0.8898511917696003
4768    0.9999998561642562
9785    0.9308289783582403
45741    0.0013932654186894569
26055    3.2176244449621964e-08
28622    0.0018898583060042216
10107    2.9703776953243106e-09
47579    1.393391794940773e-09
16602    0.052924747153338544
29854    0.9994041643250228
47227    3.131607460752461e-06
4970    1.635785988848699e-11
16408    7.481586724406113e-10
11828    0.9982784360378775
40298    0.2686829851771632
12211    0.9831191642030392
2970    0.9999955598794622
4898    3.1427903419851045e-10
499    0.9997014129935645
39638    0.000696669512987463
24628    2.365023976003582e-06
32824    0.8883538983488587
7173    0.00030090544964357034
42290    9.851457063095223e-06
38940    0.9999999996253053
5596    0.9543568410096179
3512    0.0011152300261911279
20652    0.017517318420571464
13795    0.4378249824068326
11964    0.9998913690873479
19775    0.9999812591389875
18097    0.9999988211119024
4300    0.9999997040787848
48523    0.001952122594740279
11707    0.0004221221228936189
47107    8.531190009330857e-09
44711    0.9939362828778344
26777    0.0008779001095342343
